"time","h1","h2","href"
23.04,12.053949786880043,5.98991148697987,6
23.16,12.054556523743239,5.991687259319259,6
23.28,12.054995291155798,5.993390706400789,6
23.4,12.055273948762876,5.995021353768435,6
23.52,12.055400483800895,5.99657895918677,6
23.64,12.055382838202219,5.99806349255882,6
23.76,12.055228890446955,5.999475124532664,6
23.88,12.054946464048237,6.00081420034009,6
24,12.054543275612346,6.002081247140322,6
24.12,12.054026778174354,6.003276877431654,6
24.24,12.053404388601502,6.004401922703309,6
24.36,12.052683307868993,6.0054573332609715,6
24.48,12.051870622175892,6.006444164664227,6
24.6,12.050973381092131,6.007363552767677,6
24.72,12.04999817662882,6.008216769566642,6
24.84,12.048951461233626,6.009005154373836,6
24.96,12.04783996039757,6.009730202038295,6
25.000000005000025,12.047456152501713,6.009958070833098,6
25.000000005000025,12.047456152501713,6.009958070833098,6
25.08,12.098075453743435,5.892729072278896,6
25.2,12.186330124398241,5.725501338899189,6
25.32,12.28858857330613,5.568416698738322,6
25.44,12.403987387675034,5.421239436450171,6
25.56,12.531687675786728,5.283722509590991,6
25.68,12.670875233537636,5.155606693842162,6
25.8,12.82075763796963,5.036623703496296,6
25.92,12.98056744286971,4.926497052930208,6
26.04,13.149560075685082,4.824944933396784,6
26.16,13.327013692573768,4.731681724138997,6
26.28,13.51222980584158,4.646418445245351,6
26.4,13.704532575547034,4.568865214714057,6
26.52,13.903269160900313,4.498731901020512,6
26.64,14.107809420972185,4.435728878519228,6
26.76,14.317545659705901,4.379568724108431,6
26.88,14.531892331649624,4.329966680949247,6
27,14.750285772691235,4.286641391514504,6
27.12,14.972183840233155,4.249315709972275,6
27.24,15.19706548170008,4.217717501880282,6
27.36,15.424430431999287,4.191579830405219,6
27.48,15.653798750066413,4.170641534108313,6
27.6,15.884710424571542,4.154647518070958,6
27.72,16.116724925997495,4.143349096746067,6
27.84,16.349420730167406,4.136504226381193,6
27.96,16.582394851261423,4.133877603110875,6
28.08,16.81526238941182,4.13524099670462,6
28.2,17.047656094144386,4.140373238089768,6
28.32,17.279225872994157,4.149060567890867,6
28.44,17.50963828970955,4.161095931963873,6
28.56,17.738576093363474,4.17627900660628,6
28.68,17.965737839220104,4.194416963098005,6
28.8,18.190837460950036,4.21532338321995,6
28.92,18.413603677933352,4.238818995105704,6
29.04,18.633779904235226,4.264730322890962,6
29.16,18.851123433414934,4.292890882436004,6
29.28,19.065405422478396,4.323140147326973,6
29.4,19.276410323785296,4.355323676500973,6
29.52,19.48393549245949,4.389292967499193,6
29.64,19.68779105811581,4.424905042765352,6
29.76,19.887799211718214,4.462022606940167,6
29.88,20.08379432840655,4.500513539315414,6
30,20.27562216683153,4.540250952106124,6
30.12,20.463139983442716,4.581112859789391,6
30.24,20.646215945310548,4.62298205425751,6
30.36,20.82472894310015,4.66574594679388,6
30.48,20.998568397139678,4.70929639786025,6
30.6,21.16763374362279,4.753529505461333,6
30.72,21.331834510883816,4.798345588670617,6
30.84,21.491089675290958,4.843648836357682,6
30.96,21.645327780062786,4.889347414179689,6
31.08,21.79448638952335,4.935353100611335,6
31.2,21.938512022184845,4.981581313836936,6
31.32,22.077359887115293,5.027950963909053,6
31.44,22.210993561210756,5.074384252120575,6
31.56,22.339384914970356,5.1208067366022085,6
31.68,22.462513701479804,5.1671470003378115,6
31.8,22.580367524963766,5.213336821917833,6
31.92,22.692941445326106,5.259310818921359,6
32.04,22.800237883837475,5.305006569106097,6
32.16,22.902266355313223,5.350364436699922,6
32.28,22.999043240864367,5.395327479445136,6
32.4,23.09059162324902,5.439841482012414,6
32.52,23.176941006685237,5.483854727905573,6
32.64,23.258127171875433,5.527318128973771,6
32.76,23.33419190485208,5.570184970499268,6
32.88,23.40518282585865,5.612411018403805,6
33,23.471153156836728,5.653954364310353,6
33.12,23.532161513183464,5.6947754069782075,6
33.24,23.588271696761744,5.734836836004926,6
33.36,23.639552475850177,5.774103509202234,6
33.48,23.68607737827088,5.8125425117489105,6
33.6,23.727924477023393,5.85012300351075,6
33.72,23.765176175284005,5.8868162833651,6
33.84,23.79791899756501,5.92259566853552,6
33.96,23.8262433728054,5.95743650449024,6
34.08,23.850243421624896,5.991316122887033,6
34.2,23.870016745542998,6.024213781326802,6
34.32,23.885664208818856,6.056110670811122,6
34.44,23.897289730188632,6.086989834540603,6
34.56,23.90500006711474,6.116836181157707,6
34.68,23.908904602688303,6.145636412536617,6
34.8,23.90911513721146,6.173379017151867,6
34.92,23.905745673136412,6.200054228298526,6
35.04,23.89891220954646,6.2256539891884195,6
35.16,23.88873254793597,6.250171928979954,6
35.28,23.87532605118663,6.273603321092932,6
35.4,23.858813453623696,6.295945055925708,6
35.52,23.839316646280455,6.3171956071816675,6
35.64,23.81695854504851,6.3373549651626275,6
35.76,23.791862762251892,6.356424656062452,6
35.88,23.764153450694806,6.374407685805076,6
36,23.733955106286192,6.391308502004815,6
36.12,23.701392458150014,6.407132952733049,6
36.24,23.66659059395822,6.421888216561323,6
36.36,23.62967379928574,6.435582873595227,6
36.48,23.590766135783888,6.448226785869433,6
36.6,23.54999103217785,6.459831085973725,6
36.72,23.507471750079883,6.470407972755996,6
36.84,23.463330400548617,6.479970876849552,6
36.96,23.417687516669805,6.488534484313429,6
37.08,23.370662543628278,6.496114526144962,6
37.2,23.322373454922438,6.5027277926257785,6
37.32,23.272938563803873,6.5083916595728875,6
37.44,23.22247199582396,6.513124998092298,6
37.56,23.171086789628884,6.51694741942034,6
37.68,23.118893876194452,6.51987941932095,6
37.8,23.066002840410036,6.521942167995966,6
37.92,23.01252167656179,6.523157482495958,6
38.04,22.95855409044976,6.5235482441567045,6
38.16,22.9042019639462,6.523137879600329,6
38.28,22.849565171187994,6.5219503598362145,6
38.4,22.79474275534678,6.520009982435545,6
38.52,22.739828063793585,6.517341943059812,6
38.64,22.684912616015925,6.5139717660288765,6
38.76,22.630085107044213,6.509925388865945,6
38.88,22.57543269882279,6.505229055430622,6
39,22.521037504263383,6.499909409574542,6
39.12,22.466979096921346,6.493993337456551,6
39.24,22.41333375363905,6.487507946202999,6
39.36,22.36017737568128,6.4804803981051355,6
39.48,22.307579273670928,6.472938098597428,6
39.6,22.25560653972499,6.464908474267883,6
39.72,22.20432285931397,6.456418966178873,6
39.84,22.15379068629874,6.447497021482243,6
39.96,22.104067233066694,6.438169970901832,6
40.08,22.055206557108672,6.428465018716187,6
40.2,22.007259519518215,6.418409193470973,6
40.32,21.960275268196234,6.408029437299898,6
40.44,21.9142987847541,6.3973523585513865,6
40.56,21.86937123832351,6.386404215137794,6
40.68,21.825530898579903,6.37521094385096,6
40.8,21.7828138592079,6.363798279124528,6
40.92,21.741253048839667,6.352191535602105,6
41.04,21.700877267538015,6.340415395176482,6
41.16,21.661712682726993,6.328494124501951,6
41.28,21.623783085506446,6.316451634389181,6
41.4,21.58710989622619,6.304311436159212,6
41.52,21.551710320253683,6.292096124081295,6
41.64,21.517599238171638,6.279827814563093,6
41.76,21.484789049280987,6.267528093304706,6
41.88,21.453290264137706,6.255218174438827,6
42,21.42310952400342,6.242918160148051,6
42.12,21.39425135408109,6.230647605572684,6
42.24,21.36671854788934,6.2184256691533575,6
42.36,21.340511644456004,6.206270836042498,6
42.48,21.315628180070664,6.194200544601061,6
42.6,21.292063845140813,6.1822316318797474,6
42.72,21.269812557691782,6.170380546490008,6
42.84,21.24886598632649,6.158662716535467,6
42.96,21.22921388518736,6.1470928243200715,6
43.08,21.210844199182155,6.135684839126965,6
43.2,21.193743134663652,6.124452135148131,6
43.32,21.177895171688025,6.113407110584988,6
43.44,21.16328318605519,6.102561444072016,6
43.56,21.14988867573753,6.091926187994799,6
43.68,21.137691941840796,6.081511868235069,6
43.8,21.126671596921653,6.071327868910536,6
43.92,21.116805151453363,6.061382963162636,6
44.04,21.1080690759778,6.0516854490674,6
44.16,21.100438764881122,6.042242846898355,6
44.28,21.093888591443093,6.033061823480411,6
44.4,21.088392033785166,6.024148495531329,6
44.52,21.08392162864184,6.015508486735675,6
44.64,21.080449356106385,6.007146547409554,6
44.76,21.07794648673248,5.9990668697245635,6
44.88,21.076383547551426,5.99127289113504,6
45,21.075730709338647,5.983767525930162,6
45.12,21.075957671536756,5.97655303164198,6
45.24,21.077033629728902,5.969631225499034,6
45.36,21.078927450694195,5.963003380596828,6
45.48,21.081607877962156,5.956670078106854,6
45.6,21.085043366858645,5.9506314543417895,6
45.72,21.089201982414473,5.944887231758008,6
45.84,21.094052004277017,5.939436550304562,6
45.96,21.0995615899033,5.9342781243858935,6
46.08,21.105699042664867,5.92941016356313,6
46.2,21.11243271163954,5.9248304902467135,6
46.32,21.119731145798934,5.920536503406087,6
46.44,21.127562837617013,5.916525260235481,6
46.56,21.135896375546576,5.912793478669597,6
46.68,21.144700969574096,5.909337464498822,6
46.8,21.153946029704883,5.906153216662454,6
46.92,21.163601465912613,5.903236360867037,6
47.04,21.17363750258493,5.900582295703521,6
47.16,21.18402490362799,5.89818611894199,6
47.28,21.194734235566905,5.896042743331471,6
47.4,21.205736984724137,5.8941468080052255,6
47.52,21.217005163950663,5.892492741452605,6
47.64,21.228511400529484,5.891074744047648,6
47.76,21.240229064915972,5.889886794791968,6
47.88,21.25213194535576,5.888922777311258,6
48,21.26419452839546,5.888176401023962,6
48.12,21.276391023950566,5.887641276056712,6
48.24,21.28869723325763,5.887310870496825,6
48.36,21.301089269191106,5.887178571267119,6
48.48,21.31354442998954,5.887237600122139,6
48.6,21.326040535213075,5.8874811468094235,6
48.72,21.33855609800277,5.887902360859853,6
48.84,21.351070090982113,5.888494333626834,6
48.96,21.36356159766356,5.889250127529691,6
49.08,21.376011281927756,5.890162792273275,6
49.2,21.388400201361268,5.89122537496457,6
49.32,21.400711185007033,5.892430848328753,6
49.44,21.41292687968825,5.893772288323246,6
49.56,21.425031132115517,5.895242774568434,6
49.68,21.437007538595697,5.896835393483238,6
49.8,21.448840683402256,5.898543290196283,6
49.92,21.46051624842843,5.900359684269988,6
50.04,21.472020737002214,5.902277848757917,6
50.16,21.48334229223161,5.9042911159583955,6
50.28,21.494468782865287,5.9063929339689,6
50.4,21.505389349087437,5.908576840163942,6
50.52,21.516091754920268,5.910836342594596,6
50.64,21.526566446917954,5.913165177258682,6
50.76,21.536803779480966,5.915557148121524,6
50.88,21.546795897586392,5.91800620770745,6
51,21.556535678721026,5.920506437708944,6
51.12,21.566016078411185,5.92305204020999,6
51.24,21.575230683321884,5.925637324411749,6
51.36,21.58417198089887,5.928256585164889,6
51.48,21.592835034432877,5.930904428898944,6
51.6,21.601214615921837,5.933575531944683,6
51.72,21.60930866401968,5.936264897444331,6
51.84,21.617113603130715,5.938967539857293,6
51.96,21.624627201103376,5.9416786877424945,6
52.08,21.631846681103045,5.944393604318224,6
52.2,21.63876944577717,5.9471076733984685,6
52.32,21.645394572769415,5.949816564734234,6
52.44,21.65172118456926,5.952516049245501,6
52.56,21.657749836717482,5.955202092988293,6
52.68,21.663480427751406,5.957870775899654,6
52.8,21.668913714388218,5.960518354964575,6
52.92,21.674050738246695,5.963141245624818,6
53.04,21.678893097596386,5.965736032221805,6
53.16,21.683442790746223,5.968299465707772,6
53.28,21.687702413251426,5.970828455247064,6
53.4,21.691675116089428,5.973320072427988,6
53.52,21.69536424305384,5.975771569891744,6
53.64,21.698773561115985,5.978180353532975,6
53.76,21.70190638261917,5.980543913131761,6
53.88,21.70476717301478,5.982859980910472,6
54,21.70736035852535,5.985126416919379,6
54.12,21.70969113599146,5.987341244515486,6
54.24,21.71176468504156,5.9895026375001175,6
54.36,21.71358642552676,5.991608923593179,6
54.48,21.715161801052233,5.993658545594288,6
54.6,21.716496124131435,5.995650049651924,6
54.72,21.717595325895935,5.997582180405313,6
54.84,21.718465318839314,5.9994537971855895,6
54.96,21.719113178780557,6.001263976074645,6
55.08,21.71954512612772,6.0030118484326165,6
55.2,21.7197679235616,6.004696711407499,6
55.32,21.719787782679926,6.006317895020655,6
55.44,21.719611261717176,6.007874886971193,6
55.56,21.71924511650971,6.009367311259684,6
55.68,21.718696359146584,6.010794929341438,6
55.8,21.717972687928086,6.012157694315736,6
55.92,21.717081078323222,6.013455575686008,6
56.04,21.71602890356899,6.01468869507171,6
56.16,21.714822258281977,6.015857067921003,6
56.28,21.71346847833857,6.01696100581299,6
56.4,21.711974372986088,6.018000832349152,6
56.52,21.710347456117265,6.018977071141514,6
56.64,21.708595075289676,6.019890313240752,6
56.76,21.706724226335194,6.020741187823375,6
56.88,21.704741970019427,6.02153041586519,6
57,21.7026549815926,6.0222587287406775,6
57.12,21.70047031886098,6.022927019200628,6
57.24,21.698194794272844,6.023536215382936,6
57.36,21.695835279821843,6.0240873364195195,6
57.48,21.693398408954366,6.024581437976419,6
57.6,21.690890756636733,6.0250196423958124,6
57.72,21.688318703348035,6.025403094663365,6
57.84,21.68568848440384,6.025732982990023,6
57.96,21.683006230211493,6.026010555660665,6
58.08,21.680277970639533,6.026237104377195,6
58.2,21.677509909314907,6.026414024047814,6
58.32,21.67470774833495,6.026542670287068,6
58.44,21.671877191207606,6.026624461967696,6
58.56,21.66902361236526,6.0266607819340745,6
58.68,21.66615238123734,6.0266530887946494,6
58.8,21.66326866371327,6.026602845755335,6
58.92,21.660377608268288,6.02651157680013,6
59.04,21.657484270461705,6.026380841851911,6
59.16,21.654593406925027,6.026212171502505,6
59.28,21.651709651691775,6.026007118218269,6
59.4,21.6488372106024,6.025767156295851,6
59.52,21.64598039328604,6.025493852568607,6
59.64,21.643143212837177,6.025188734438318,6
59.76,21.640329809332176,6.024853434702019,6
59.88,21.637543943854762,6.024489511373241,6
60,21.634789232077107,6.0240985282540045,6
60,21.634789232077107,6.0240985282540045,6
