"time","h1","h2","href"
23.04,12.053949786880043,5.98991148697987,6
23.16,12.054556523743239,5.991687259319259,6
23.28,12.054995291155798,5.993390706400789,6
23.4,12.055273948762876,5.995021353768435,6
23.52,12.055400483800895,5.99657895918677,6
23.64,12.055382838202219,5.99806349255882,6
23.76,12.055228890446955,5.999475124532664,6
23.88,12.054946464048237,6.00081420034009,6
24,12.054543275612346,6.002081247140322,6
24.12,12.054026778174354,6.003276877431654,6
24.24,12.053404388601502,6.004401922703309,6
24.36,12.052683307868993,6.0054573332609715,6
24.48,12.051870622175892,6.006444164664227,6
24.6,12.050973381092131,6.007363552767677,6
24.72,12.04999817662882,6.008216769566642,6
24.84,12.048951461233626,6.009005154373836,6
24.96,12.04783996039757,6.009730202038295,6
25.000000005000025,12.047456152501713,6.009958070833098,6
25.000000005000025,12.047456152501713,6.009958070833098,6
25.08,12.216716496415856,5.893676435377506,6
25.2,12.477870169738516,5.731159306649535,6
25.32,12.747031947957929,5.58226704548452,6
25.44,13.02341558419394,5.446299132301119,6
25.56,13.306246906010578,5.322594398858681,6
25.68,13.59476827322068,5.210525568778505,6
25.8,13.888241443728262,5.109495391632219,6
25.92,14.185949365624905,5.018934030509512,6
26.04,14.487197912093698,4.938296429437138,6
26.16,14.791316782545353,4.867060649466781,6
26.28,15.09766001912084,4.804726563499258,6
26.4,15.405606505430827,4.750814441932183,6
26.52,15.71455993884001,4.704864197206053,6
26.64,16.023948884151295,4.666434420239038,6
26.76,16.333226650402047,4.635101616311234,6
26.88,16.64187095341188,4.610459594545832,6
27,16.94938358471394,4.592118836748559,6
27.12,17.255289974197186,4.579705940592303,6
27.24,17.5591387125142,4.572863078668055,6
27.36,17.860501014057657,4.571247485081869,6
27.48,18.158970142442293,4.574530946258635,6
27.6,18.454160938689242,4.582399261293989,6
27.72,18.74570934334313,4.5945517164827,6
27.84,19.033271793355752,4.610700575678118,6
27.96,19.316524489020072,4.630570674172514,6
28.08,19.595162774358325,4.653898940103893,6
28.2,19.868900950468248,4.680433721252988,6
28.32,20.137471586940837,4.70993457391989,6
28.44,20.400624771827612,4.7421715328778715,6
28.56,20.65812787379421,4.7769248534760305,6
28.68,20.909765058992626,4.813984570952199,6
28.8,21.155336399960824,4.853149785548101,6
28.92,21.394658283943063,4.894228815257985,6
29.04,21.62756194696425,4.937038109892269,6
29.16,21.853893667783016,4.981402310369711,6
29.28,22.073514498497538,5.027154031271361,6
29.4,22.286299121702715,5.07413281432434,6
29.52,22.4921363607719,5.122185771270464,6
29.64,22.69092809210788,5.17116641687891,6
29.76,22.882589133757246,5.2209347062420335,6
29.88,23.0670471865821,5.271357169456032,6
30,23.244241817283942,5.322305706215468,6
30.12,23.414124812492172,5.373658330514638,6
30.24,23.576659419676748,5.425298307970759,6
30.36,23.731820050102115,5.477113977920674,6
30.48,23.879592330739456,5.528999130067398,6
30.6,24.01997222284077,5.580851870592706,6
30.72,24.152966190423083,5.632575284820012,6
30.84,24.278590701610618,5.684076890483887,6
30.96,24.396871844025515,5.735268307880974,6
31.08,24.507845291993313,5.786065752153357,6
31.2,24.611555695496715,5.836389057321427,6
31.32,24.708056610422847,5.886162195638706,6
31.44,24.797410148080377,5.935312979387084,6
31.56,24.87968660849078,5.983772679559372,6
31.68,24.954964327392567,6.031476487223646,6
31.8,25.0233292480088,6.078362772575756,6
31.92,25.08487471496556,6.124373435239528,6
32.04,25.13970117211172,6.169453764997234,6
32.16,25.18791584170969,6.213552088899706,6
32.28,25.229632458812553,6.256620145156963,6
32.4,25.264970971949424,6.298612549354701,6
32.52,25.29405724591319,6.3394870150563785,6
32.64,25.31702276161811,6.379204297099676,6
32.76,25.334004346546685,6.4177279104503455,6
32.88,25.345143833706285,6.455024358743025,6
33,25.35058781106743,6.491062846291755,6
33.12,25.350487300338017,6.525815328662097,6
33.24,25.344997442068063,6.559256519319138,6
33.36,25.334277241502427,6.591363686233154,6
33.48,25.318489220435783,6.622116762185561,6
33.6,25.297799148907576,6.651498200893565,6
33.72,25.27237573971105,6.679492949417346,6
33.84,25.24239033312661,6.706088455368936,6
33.96,25.208016619786275,6.731274539688997,6
34.08,25.169430331627137,6.755043418476393,6
34.2,25.126808943166186,6.777389631744212,6
34.32,25.080331375570267,6.798309993541565,6
34.44,25.030177727570397,6.817803563192608,6
34.56,24.97652893171708,6.83587158794701,6
34.68,24.919566524535394,6.8525174567650255,6
34.8,24.85947233247417,6.867746656363192,6
34.92,24.79642815494584,6.881566729854476,6
35.04,24.730615604313687,6.893987196337671,6
35.16,24.662215656610236,6.90501954900655,6
35.28,24.591408528424374,6.914677160749815,6
35.4,24.518373382971514,6.9229752388056705,6
35.52,24.443287952175595,6.92993080444642,6
35.64,24.36632854559539,6.935562561375637,6
35.76,24.287669473238736,6.939890930243161,6
35.88,24.20748304221127,6.942937923795802,6
36,24.125939326069208,6.944727085489495,6
36.12,24.043205697664806,6.945283487998966,6
36.24,23.95944701803985,6.944633570899106,6
36.36,23.87482499636718,6.942805173773123,6
36.48,23.789498238571916,6.939827413401779,6
36.6,23.703622153014862,6.935730595665016,6
36.72,23.61734837836753,6.930546221984161,6
36.84,23.530825124447684,6.924306823670753,6
36.96,23.44419658113106,6.917045961998621,6
37.08,23.357602915707982,6.908798130539134,6
37.2,23.271180384906174,6.89959864385898,6
37.32,23.185060658870125,6.889483635220975,6
37.44,23.09937128582807,6.878489908950867,6
37.56,23.01423521539454,6.866654902578883,6
37.68,22.929770700556492,6.854016609966834,6
37.8,22.846091630504883,6.8406134701758425,6
37.92,22.763306782693544,6.826484335230983,6
38.04,22.68152036875648,6.8116683588910725,6
38.16,22.600831715057456,6.796204929532887,6
38.28,22.52133505813208,6.780133597924955,6
38.4,22.443120070606376,6.763493997073583,6
38.52,22.366271096529445,6.746325761100136,6
38.64,22.29086772832361,6.728668462933521,6
38.76,22.216984657327593,6.710561536052133,6
38.88,22.144691386191354,6.692044186049796,6
39,22.074052883793403,6.6731553705107265,6
39.12,22.00512887113931,6.653933658376564,6
39.24,21.937974380266027,6.634417221025504,6
39.36,21.87263975754095,6.614643764338058,6
39.48,21.809170345451722,6.594650407201304,6
39.6,21.747607168404542,6.574473737172966,6
39.72,21.687986359739046,6.554149617643285,6
39.84,21.63033963666379,6.5337132227199115,6
39.96,21.574694429596686,6.5131990007014124,6
40.08,21.521073600328567,6.492640515829992,6
40.2,21.46949602876942,6.47207056159841,6
40.32,21.419976316213887,6.451520971358881,6
40.44,21.37252506353666,6.431022645103546,6
40.56,21.327149119951013,6.410605574959572,6
40.68,21.283851375087195,6.390298652713928,6
40.8,21.242631220576904,6.370129822996651,6
40.92,21.203484465358855,6.350125928170403,6
41.04,21.166403494014194,6.330312705649433,6
41.16,21.13137754309973,6.3107148787433065,6
41.28,21.098392604857352,6.291355945622778,6
41.4,21.067431757435212,6.272258350976392,6
41.52,21.03847521715819,6.253443382124708,6
41.64,21.011500451324387,6.234931132602878,6
41.76,20.98648240904168,6.21674064431182,6
41.88,20.96339355106132,6.19888970017225,6
42,20.942204058865798,6.181394993882801,6
42.12,20.922881954342536,6.164272079551658,6
42.24,20.905393223012332,6.147535311453107,6
42.36,20.88970195484139,6.131198012685607,6
42.48,20.87577049233495,6.115272293829602,6
42.6,20.86355953927899,6.099769205083411,6
42.72,20.85302829391979,6.084698730424521,6
42.84,20.84413461394791,6.070069720967144,6
42.96,20.83683505153427,6.0558900629867285,6
43.08,20.831085095552655,6.04216653937185,6
43.2,20.826839205107945,6.028904954814227,6
43.32,20.82405092143067,6.016110159604158,6
43.44,20.82267307962537,6.003785996313341,6
43.56,20.822657761878684,5.991935434896309,6
43.68,20.82395656714746,5.980560504928178,6
43.8,20.8265206283275,5.969662371051139,6
43.92,20.830300668356273,5.959241380653469,6
44.04,20.835247251959924,5.949297033295206,6
44.16,20.841310688420613,5.939828076461131,6
44.28,20.848441273746907,5.930832493423771,6
44.4,20.856589334128326,5.922307545463892,6
44.52,20.865705211113106,5.914249823295669,6
44.64,20.87573953922714,5.906655244792032,6
44.76,20.886643121455254,5.899519115223594,6
44.88,20.898367120471043,5.892836146773002,6
45,20.910863138798284,5.886600489068255,6
45.12,20.924083139747665,5.880805767583758,6
45.24,20.937979732697215,5.875445109656033,6
45.36,20.95250603878436,5.87051117600101,6
45.48,20.96761582461351,5.865996193011169,6
45.6,20.983263614686315,5.861891985358553,6
45.72,20.999404563725626,5.858189993409821,6
45.84,21.01599473267759,5.854881322691401,6
45.96,21.03299095650792,5.85195675440073,6
46.08,21.05035092408029,5.84940677789446,6
46.2,21.068033311428373,5.847221631659746,6
46.32,21.085997623528787,5.8453912987671295,6
46.44,21.104204447802488,5.84390557244225,6
46.56,21.122615331155984,5.84275405274931,6
46.68,21.141192814865963,5.841926172360158,6
46.8,21.159900573983375,5.8414112462367624,6
46.92,21.178703253462164,5.841198450622006,6
47.04,21.19756667380269,5.841276892712397,6
47.16,21.21645773749434,5.841635603588755,6
47.28,21.235344421116263,5.842263552487413,6
47.4,21.25419590894952,5.843149702330661,6
47.52,21.272982446566836,5.844282981754025,6
47.64,21.29167547452909,5.845652343703341,6
47.76,21.310247584826154,5.847246767250556,6
47.88,21.328672470616933,5.84905525619625,6
48,21.346925048754933,5.851066897803675,6
48.12,21.36498133216548,5.853270832245417,6
48.24,21.382818507111228,5.855656297176841,6
48.36,21.400414922458225,5.858212639038006,6
48.48,21.41775001430058,5.860929298480652,6
48.6,21.434804411059584,5.863795868800404,6
48.72,21.451559824431442,5.866802065675651,6
48.84,21.467999084639267,5.869937757916244,6
48.96,21.48410614804723,5.873192986309412,6
49.08,21.499866010540757,5.8765579395311525,6
49.2,21.515264791460353,5.88002300937179,6
49.32,21.530289642009585,5.883578762423421,6
49.44,21.544928750963404,5.887215958784491,6
49.56,21.559171359333114,5.890925575638696,6
49.68,21.573007673025604,5.89469877729197,6
49.8,21.586428924001385,5.898526965160033,6
49.92,21.59942729458351,5.902401752188099,6
50.04,21.61199590393006,5.906314971859073,6
50.16,21.624128821489787,5.910258703765412,6
50.28,21.635820986508648,5.914225240841701,6
50.4,21.647068246435246,5.918207132925846,6
50.52,21.65786729539505,5.9221971641350475,6
50.64,21.668215649674526,5.926188354524641,6
50.76,21.678111653472875,5.930173984651931,6
50.88,21.6875544147377,5.9341475660842455,6
51,21.696543813283434,5.938102870559163,6
51.12,21.705080460438996,5.942033917683312,6
51.24,21.713165665566866,5.945934967599333,6
51.36,21.720801432389123,5.949800543886538,6
51.48,21.727990410138414,5.95362540768024,6
51.6,21.734735881678912,5.957404575100492,6
51.72,21.741041734444618,5.9611333123194346,6
51.84,21.74691242688581,5.964807122342961,6
51.96,21.75235297355765,5.968421765097919,6
52.08,21.757368909898457,5.971973235003663,6
52.2,21.761966269313767,5.9754577695871065,6
52.32,21.76615155756701,5.978871848969854,6
52.44,21.76993172568125,5.9822121795210235,6
52.56,21.7733141433793,5.985475710344749,6
52.68,21.77630657856963,5.988659610762962,6
52.8,21.7789171694368,5.991761273539783,6
52.92,21.781154394534227,5.994778319472072,6
53.04,21.783027051501772,5.99770858630417,6
53.16,21.784544230179126,6.000550127828328,6
53.28,21.785715294776093,6.003301210623832,6
53.4,21.786549852003322,6.005960311107821,6
53.52,21.787057718415404,6.008526112603605,6
53.64,21.78724890555985,6.010997502013652,6
53.76,21.787133591718625,6.013373566230533,6
53.88,21.786722233101223,6.0156534569299716,6
54,21.78602525690056,6.017836659674058,6
54.12,21.785053245760114,6.019922787853248,6
54.24,21.783816860460846,6.021911629751982,6
54.36,21.78232693090038,6.0238031011379425,6
54.48,21.78059428641441,6.025597295295975,6
54.6,21.77862971815401,6.027294483694028,6
54.72,21.776444052551994,6.028895075119433,6
54.84,21.774048154497954,6.030399616120649,6
54.96,21.771452973788893,6.031808777109908,6
55.08,21.768669213745227,6.033123387146965,6
55.2,21.765707584544565,6.034344393386422,6
55.32,21.76257870730536,6.035472865523272,6
55.44,21.75929336597615,6.036509971210424,6
55.56,21.75586193361139,6.037457009975928,6
55.68,21.75229475760017,6.038315379192594,6
55.8,21.748602042184345,6.039086575667689,6
55.92,21.74479399061574,6.039772180057144,6
56.04,21.740880593373618,6.040373863665477,6
56.16,21.73687157485366,6.040893385219638,6
56.28,21.73277652282233,6.04133257607974,6
56.4,21.728604891092942,6.041693337203574,6
56.52,21.724366077543863,6.041977632556903,6
56.64,21.720069028064657,6.0421874873954895,6
56.76,21.715722556184012,6.042324979192518,6
56.88,21.711335239249024,6.042392232917536,6
57,21.706915699756745,6.042391436214054,6
57.12,21.70247200150581,6.042324791835794,6
57.24,21.69801206223767,6.042194542131501,6
57.36,21.693543545348938,6.042002956606415,6
57.48,21.689074009219475,6.041752348329419,6
57.6,21.684610708791553,6.04144504282934,6
57.72,21.68016053481298,6.041083365713801,6
57.84,21.675730163889384,6.0406696589584685,6
57.96,21.671326058006677,6.040206279228882,6
58.08,21.66695455216418,6.039695609478333,6
58.2,21.662621484353377,6.039139989987198,6
58.32,21.658332503982717,6.038541768825668,6
58.44,21.65409298152496,6.037903282121708,6
58.56,21.649908245926422,6.037226900529927,6
58.68,21.64578309768568,6.036514922757874,6
58.8,21.641722144204678,6.035769642715363,6
58.92,21.637729723853244,6.034993329820517,6
59.04,21.633810022304267,6.034188255965595,6
59.16,21.629966932581816,6.0333566555590465,6
59.28,21.626204002072715,6.032500708198211,6
59.4,21.62252456037711,6.031622568401984,6
59.52,21.618931717805104,6.03072436449752,6
59.64,21.615428439986218,6.029808219349608,6
59.76,21.612017276595434,6.028876158715896,6
59.88,21.60870059421107,6.027930183389639,6
60,21.60548051471549,6.026972245676192,6
60,21.60548051471549,6.026972245676192,6
